popularity,title,genres,release_year,budget,revenue,Is_Novel,production_companies
0.729837,Ed Wood,Drama,1994,26480008.1087669,8661106.06111204,No,Touchstone Pictures
0.729837,Ed Wood,History,1994,26480008.1087669,8661106.06111204,No,Touchstone Pictures
0.710052,Timecop,Thriller,1994,39720012.1631504,149533460.506024,No,Universal Pictures
0.710052,Timecop,Science Fiction,1994,39720012.1631504,149533460.506024,No,Universal Pictures
0.710052,Timecop,Action,1994,39720012.1631504,149533460.506024,No,Universal Pictures
0.710052,Timecop,Crime,1994,39720012.1631504,149533460.506024,No,Universal Pictures
0.684636,Wyatt Earp,Drama,1994,92680028.3806843,36854286.8411572,No,Tig Productions|Warner Bros.|Kasdan Pictures|Paragon Entertainment Corp.
0.684636,Wyatt Earp,Action,1994,92680028.3806843,36854286.8411572,No,Tig Productions|Warner Bros.|Kasdan Pictures|Paragon Entertainment Corp.
0.684636,Wyatt Earp,Western,1994,92680028.3806843,36854286.8411572,No,Tig Productions|Warner Bros.|Kasdan Pictures|Paragon Entertainment Corp.
0.629985,Terminal Velocity,Action,1994,73555578.0799081,24242300.31242,No,Hollywood Pictures|PolyGram Filmed Entertainment|Interscope Communications|Nomura Babcock & Brown
0.629985,Terminal Velocity,Thriller,1994,73555578.0799081,24242300.31242,No,Hollywood Pictures|PolyGram Filmed Entertainment|Interscope Communications|Nomura Babcock & Brown
0.6149439999999999,"Muriel's Wedding",Drama,1994,4413334.68479449,22242675.7400905,No,Ciby 2000|Film Victoria|House & Moorhouse Films
0.6149439999999999,"Muriel's Wedding",Comedy,1994,4413334.68479449,22242675.7400905,No,Ciby 2000|Film Victoria|House & Moorhouse Films
0.6149439999999999,"Muriel's Wedding",Romance,1994,4413334.68479449,22242675.7400905,No,Ciby 2000|Film Victoria|House & Moorhouse Films
0.6072810000000001,Street Fighter,Action,1994,51488904.6559357,146263091.237898,No,Universal Pictures
0.6072810000000001,Street Fighter,Adventure,1994,51488904.6559357,146263091.237898,No,Universal Pictures
0.6072810000000001,Street Fighter,Thriller,1994,51488904.6559357,146263091.237898,No,Universal Pictures
0.605753,The Specialist,Action,1994,66200020.2719173,250622364.043915,No,Jerry Weintraub Productions|Warner Bros.|Iguana Producciones
0.605753,The Specialist,Thriller,1994,66200020.2719173,250622364.043915,No,Jerry Weintraub Productions|Warner Bros.|Iguana Producciones
0.590765,Thumbelina,Animation,1994,41191123.7247486,16731688.8169483,No,Don Bluth
0.590765,Thumbelina,Drama,1994,41191123.7247486,16731688.8169483,No,Don Bluth
0.590765,Thumbelina,Family,1994,41191123.7247486,16731688.8169483,No,Don Bluth
0.590765,Thumbelina,Fantasy,1994,41191123.7247486,16731688.8169483,No,Don Bluth
0.5901489999999999,Highlander III: The Sorcerer,Action,1994,38248900.6015522,54136905.4668124,No,Trans-Film|Initial Groupe|Lumière Pictures|Fallingcloud
0.5901489999999999,Highlander III: The Sorcerer,Fantasy,1994,38248900.6015522,54136905.4668124,No,Trans-Film|Initial Groupe|Lumière Pictures|Fallingcloud
0.5901489999999999,Highlander III: The Sorcerer,Science Fiction,1994,38248900.6015522,54136905.4668124,No,Trans-Film|Initial Groupe|Lumière Pictures|Fallingcloud
0.586306,On Deadly Ground,Action,1994,73555578.0799081,72084466.51831,No,Warner Bros.
0.586306,On Deadly Ground,Thriller,1994,73555578.0799081,72084466.51831,No,Warner Bros.
0.564501,Frankenstein,Drama,1994,66200020.2719173,164773757.017386,No,American Zoetrope|TriStar Pictures
0.564501,Frankenstein,Horror,1994,66200020.2719173,164773757.017386,No,American Zoetrope|TriStar Pictures
0.564501,Frankenstein,Science Fiction,1994,66200020.2719173,164773757.017386,No,American Zoetrope|TriStar Pictures
0.564501,Frankenstein,Romance,1994,66200020.2719173,164773757.017386,No,American Zoetrope|TriStar Pictures
0.563685,Renaissance Man,Comedy,1994,58844462.4639265,35795563.1569525,No,Cinergi Pictures Entertainment|Touchstone Pictures
0.563685,Renaissance Man,War,1994,58844462.4639265,35795563.1569525,No,Cinergi Pictures Entertainment|Touchstone Pictures
0.544269,A Low Down Dirty Shame,Action,1994,14711115.6159816,43239525.9431259,No,Caravan Pictures|Hollywood Pictures
0.544269,A Low Down Dirty Shame,Comedy,1994,14711115.6159816,43239525.9431259,No,Caravan Pictures|Hollywood Pictures
0.544269,A Low Down Dirty Shame,Crime,1994,14711115.6159816,43239525.9431259,No,Caravan Pictures|Hollywood Pictures
0.536193,Prêt-à-Porter,Drama,1994,22066673.4239724,16624521.281909,No,Miramax Films
0.536193,Prêt-à-Porter,Comedy,1994,22066673.4239724,16624521.281909,No,Miramax Films
0.528782,The Chase,Comedy,1994,38248900.6015522,11782616.4925435,No,Twentieth Century Fox Film Corporation|Capitol Films|Hercules Films
0.528782,The Chase,Thriller,1994,38248900.6015522,11782616.4925435,No,Twentieth Century Fox Film Corporation|Capitol Films|Hercules Films
0.528782,The Chase,Action,1994,38248900.6015522,11782616.4925435,No,Twentieth Century Fox Film Corporation|Capitol Films|Hercules Films
0.528782,The Chase,Crime,1994,38248900.6015522,11782616.4925435,No,Twentieth Century Fox Film Corporation|Capitol Films|Hercules Films
0.509774,Reality Bites,Drama,1994,16917782.9583789,29539699.4901569,No,Universal Pictures
0.48427,A Troll in Central Park,Fantasy,1994,33835565.9167577,104990.289928138,No,Don Bluth
0.48427,A Troll in Central Park,Animation,1994,33835565.9167577,104990.289928138,No,Don Bluth
0.48427,A Troll in Central Park,Science Fiction,1994,33835565.9167577,104990.289928138,No,Don Bluth
0.48427,A Troll in Central Park,Family,1994,33835565.9167577,104990.289928138,No,Don Bluth
0.394187,Hoop Dreams,Documentary,1994,1029778.09311871,11519702.3764778,No,Fine Line Features|Kartemquin Films
0.387981,Double Dragon,Action,1994,5148890.46559357,3444326.73917383,No,Gramercy Pictures
0.387981,Double Dragon,Adventure,1994,5148890.46559357,3444326.73917383,No,Gramercy Pictures
0.387981,Double Dragon,Comedy,1994,5148890.46559357,3444326.73917383,No,Gramercy Pictures
0.387981,Double Dragon,Science Fiction,1994,5148890.46559357,3444326.73917383,No,Gramercy Pictures
0.255858,The Ref,Comedy,1994,16182227.1775798,16828329.0776528,No,Touchstone Pictures|Don Simpson/Jerry Bruckheimer Films
0.331455,The Air Up There,Comedy,1994,25126585.4720966,30910260.5765198,No,Hollywood Pictures|PolyGram Filmed Entertainment|Interscope Communications|Nomura Babcock & Brown|NBB Unit One Film Partners
0.331455,The Air Up There,Family,1994,25126585.4720966,30910260.5765198,No,Hollywood Pictures|PolyGram Filmed Entertainment|Interscope Communications|Nomura Babcock & Brown|NBB Unit One Film Partners
0.282609,Don Juan DeMarco,Romance,1994,36777789.0399541,32658676.6674792,No,New Line Cinema|American Zoetrope
0.282609,Don Juan DeMarco,Drama,1994,36777789.0399541,32658676.6674792,No,New Line Cinema|American Zoetrope
0.282609,Don Juan DeMarco,Comedy,1994,36777789.0399541,32658676.6674792,No,New Line Cinema|American Zoetrope
0.27026700000000003,Leprechaun 2,Comedy,1994,2942223.12319633,3325627.16060316,No,Planet Productions
0.27026700000000003,Leprechaun 2,Horror,1994,2942223.12319633,3325627.16060316,No,Planet Productions
0.251549,"Baby's Day Out",Action,1994,73555578.0799081,24525643.7547416,No,Twentieth Century Fox Film Corporation
0.251549,"Baby's Day Out",Adventure,1994,73555578.0799081,24525643.7547416,No,Twentieth Century Fox Film Corporation
0.251549,"Baby's Day Out",Comedy,1994,73555578.0799081,24525643.7547416,No,Twentieth Century Fox Film Corporation
0.251549,"Baby's Day Out",Family,1994,73555578.0799081,24525643.7547416,No,Twentieth Century Fox Film Corporation
0.246647,Texas Chainsaw Massacre: The Next Generation,Comedy,1994,882666.936958898,273476.697077975,No,Ultra Muchos Productions
0.246647,Texas Chainsaw Massacre: The Next Generation,Horror,1994,882666.936958898,273476.697077975,No,Ultra Muchos Productions
0.246647,Texas Chainsaw Massacre: The Next Generation,Thriller,1994,882666.936958898,273476.697077975,No,Ultra Muchos Productions
0.243921,Surviving the Game,Action,1994,10886225.5558264,11312867.0331402,No,New Line Cinema
0.243921,Surviving the Game,Adventure,1994,10886225.5558264,11312867.0331402,No,New Line Cinema
0.243921,Surviving the Game,Thriller,1994,10886225.5558264,11312867.0331402,No,New Line Cinema
0.243921,Surviving the Game,Crime,1994,10886225.5558264,11312867.0331402,No,New Line Cinema
0.416428,Intersection,Drama,1994,66200020.2719173,31416901.1005533,No,Paramount Pictures
0.416428,Intersection,Romance,1994,66200020.2719173,31416901.1005533,No,Paramount Pictures
0.170254,Serial Mom,Crime,1994,19124450.3007761,11505104.536452,No,Savoy Pictures|Polar Entertainment
0.170254,Serial Mom,Comedy,1994,19124450.3007761,11505104.536452,No,Savoy Pictures|Polar Entertainment
0.170254,Serial Mom,Thriller,1994,19124450.3007761,11505104.536452,No,Savoy Pictures|Polar Entertainment
0.129344,Rapa Nui,Adventure,1994,29422231.2319633,448792.004096752,No,Tig Productions|Majestic Films International|Warner Bros.|Newcomm|RCS
0.094568,PCU,Comedy,1994,13240004.0543835,6400473.93330069,No,
7.637767,The Avengers,Science Fiction,2012,208943741.897494,1443191435.20607,No,Marvel Studios
7.637767,The Avengers,Action,2012,208943741.897494,1443191435.20607,No,Marvel Studios
7.637767,The Avengers,Adventure,2012,208943741.897494,1443191435.20607,No,Marvel Studios
7.031452000000002,Underworld: Awakening,Fantasy,2012,66482099.6946572,125746142.851037,No,Lakeshore Entertainment|Saturn Films|Screen Gems|Sketch Films|UW4 Productions
7.031452000000002,Underworld: Awakening,Action,2012,66482099.6946572,125746142.851037,No,Lakeshore Entertainment|Saturn Films|Screen Gems|Sketch Films|UW4 Productions
7.031452000000002,Underworld: Awakening,Horror,2012,66482099.6946572,125746142.851037,No,Lakeshore Entertainment|Saturn Films|Screen Gems|Sketch Films|UW4 Productions
6.591277000000002,The Dark Knight Rises,Action,2012,237436070.338061,1026712780.23392,No,Legendary Pictures|Warner Bros.|DC Entertainment|Syncopy
6.591277000000002,The Dark Knight Rises,Crime,2012,237436070.338061,1026712780.23392,No,Legendary Pictures|Warner Bros.|DC Entertainment|Syncopy
6.591277000000002,The Dark Knight Rises,Drama,2012,237436070.338061,1026712780.23392,No,Legendary Pictures|Warner Bros.|DC Entertainment|Syncopy
6.591277000000002,The Dark Knight Rises,Thriller,2012,237436070.338061,1026712780.23392,No,Legendary Pictures|Warner Bros.|DC Entertainment|Syncopy
5.944518,Django Unchained,Drama,2012,94974428.1352246,403991051.509381,No,Columbia Pictures|The Weinstein Company
5.944518,Django Unchained,Western,2012,94974428.1352246,403991051.509381,No,Columbia Pictures|The Weinstein Company
5.603587,Skyfall,Action,2012,189948856.270449,1052849482.6268,No,Columbia Pictures
5.603587,Skyfall,Adventure,2012,189948856.270449,1052849482.6268,No,Columbia Pictures
5.603587,Skyfall,Thriller,2012,189948856.270449,1052849482.6268,No,Columbia Pictures
4.611854,The Bourne Legacy,Action,2012,123466756.575792,262673566.242289,No,Universal Pictures
4.611854,The Bourne Legacy,Thriller,2012,123466756.575792,262673566.242289,No,Universal Pictures
4.218933,The Hobbit: An Unexpected Journey,Adventure,2012,237436070.338061,965893322.82283,No,WingNut Films|New Line Cinema|Metro-Goldwyn-Mayer (MGM)
4.218933,The Hobbit: An Unexpected Journey,Fantasy,2012,237436070.338061,965893322.82283,No,WingNut Films|New Line Cinema|Metro-Goldwyn-Mayer (MGM)
4.218933,The Hobbit: An Unexpected Journey,Action,2012,237436070.338061,965893322.82283,No,WingNut Films|New Line Cinema|Metro-Goldwyn-Mayer (MGM)
4.008188,Prometheus,Science Fiction,2012,123466756.575792,382908536.776473,No,Twentieth Century Fox Film Corporation|Dune Entertainment|Scott Free Productions|Brandywine Productions
4.008188,Prometheus,Adventure,2012,123466756.575792,382908536.776473,No,Twentieth Century Fox Film Corporation|Dune Entertainment|Scott Free Productions|Brandywine Productions
4.008188,Prometheus,Mystery,2012,123466756.575792,382908536.776473,No,Twentieth Century Fox Film Corporation|Dune Entertainment|Scott Free Productions|Brandywine Productions
3.931139,Silver Linings Playbook,Drama,2012,19944629.9083972,195399167.074265,Yes,The Weinstein Company
3.931139,Silver Linings Playbook,Comedy,2012,19944629.9083972,195399167.074265,Yes,The Weinstein Company
3.931139,Silver Linings Playbook,Romance,2012,19944629.9083972,195399167.074265,Yes,The Weinstein Company
3.702647,The Amazing Spider-Man,Action,2012,204195020.490733,714412708.528229,No,Columbia Pictures|Laura Ziskin Productions|Marvel Entertainment
3.702647,The Amazing Spider-Man,Adventure,2012,204195020.490733,714412708.528229,No,Columbia Pictures|Laura Ziskin Productions|Marvel Entertainment
3.702647,The Amazing Spider-Man,Fantasy,2012,204195020.490733,714412708.528229,No,Columbia Pictures|Laura Ziskin Productions|Marvel Entertainment
3.626741,Brave,Animation,2012,175702692.050165,511896218.593144,No,Walt Disney Pictures|Pixar Animation Studios
3.626741,Brave,Adventure,2012,175702692.050165,511896218.593144,No,Walt Disney Pictures|Pixar Animation Studios
3.626741,Brave,Comedy,2012,175702692.050165,511896218.593144,No,Walt Disney Pictures|Pixar Animation Studios
3.626741,Brave,Family,2012,175702692.050165,511896218.593144,No,Walt Disney Pictures|Pixar Animation Studios
3.626741,Brave,Action,2012,175702692.050165,511896218.593144,No,Walt Disney Pictures|Pixar Animation Studios
3.335603,Snow White and the Huntsman,Adventure,2012,161456527.829882,376668581.984301,No,Universal Pictures
3.335603,Snow White and the Huntsman,Fantasy,2012,161456527.829882,376668581.984301,No,Universal Pictures
3.335603,Snow White and the Huntsman,Drama,2012,161456527.829882,376668581.984301,No,Universal Pictures
3.151021,21 Jump Street,Action,2012,39889259.8167943,191454512.472517,No,Columbia Pictures|Original Film|Stephen J. Cannell Productions|Relativity Media|Metro-Goldwyn-Mayer (MGM)
3.151021,21 Jump Street,Comedy,2012,39889259.8167943,191454512.472517,No,Columbia Pictures|Original Film|Stephen J. Cannell Productions|Relativity Media|Metro-Goldwyn-Mayer (MGM)
3.151021,21 Jump Street,Crime,2012,39889259.8167943,191454512.472517,No,Columbia Pictures|Original Film|Stephen J. Cannell Productions|Relativity Media|Metro-Goldwyn-Mayer (MGM)
3.14008,Life of Pi,Adventure,2012,113969313.762269,578409999.857538,No,Ingenious Film Partners|Ingenious Media|Dune Entertainment|Fox 2000 Pictures|Big Screen Productions
3.14008,Life of Pi,Drama,2012,113969313.762269,578409999.857538,No,Ingenious Film Partners|Ingenious Media|Dune Entertainment|Fox 2000 Pictures|Big Screen Productions
3.14008,Life of Pi,Action,2012,113969313.762269,578409999.857538,No,Ingenious Film Partners|Ingenious Media|Dune Entertainment|Fox 2000 Pictures|Big Screen Productions
3.135776,Ice Age: Continental Drift,Animation,2012,90225706.7284634,833158215.050598,No,Blue Sky Studios|Twentieth Century Fox Animation
3.135776,Ice Age: Continental Drift,Comedy,2012,90225706.7284634,833158215.050598,No,Blue Sky Studios|Twentieth Century Fox Animation
3.135776,Ice Age: Continental Drift,Adventure,2012,90225706.7284634,833158215.050598,No,Blue Sky Studios|Twentieth Century Fox Animation
3.135776,Ice Age: Continental Drift,Family,2012,90225706.7284634,833158215.050598,No,Blue Sky Studios|Twentieth Century Fox Animation
2.990114,Ted,Comedy,2012,47487214.0676123,521759415.527369,No,Universal Pictures
2.990114,Ted,Fantasy,2012,47487214.0676123,521759415.527369,No,Universal Pictures
2.944554,Jack Reacher,Crime,2012,56984656.8811347,207367731.488297,Yes,Paramount Pictures
2.944554,Jack Reacher,Drama,2012,56984656.8811347,207367731.488297,Yes,Paramount Pictures
2.944554,Jack Reacher,Thriller,2012,56984656.8811347,207367731.488297,Yes,Paramount Pictures
2.892625,Lo imposible,Drama,2012,39889259.8167943,171214317.395041,No,Summit Entertainment|Telecinco Cinema|Apaches Entertainment|Canal+ España|Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA)
2.858742,Wreck-It Ralph,Family,2012,156707806.423121,447541244.070034,No,Walt Disney Animation Studios
2.858742,Wreck-It Ralph,Animation,2012,156707806.423121,447541244.070034,No,Walt Disney Animation Studios
2.858742,Wreck-It Ralph,Comedy,2012,156707806.423121,447541244.070034,No,Walt Disney Animation Studios
2.858742,Wreck-It Ralph,Adventure,2012,156707806.423121,447541244.070034,No,Walt Disney Animation Studios
2.623143,Pitch Perfect,Comedy,2012,16145652.7829882,109553407.445045,No,Brownstone Productions
2.623143,Pitch Perfect,Music,2012,16145652.7829882,109553407.445045,No,Brownstone Productions
2.623143,Pitch Perfect,Romance,2012,16145652.7829882,109553407.445045,No,Brownstone Productions
2.592896,Men in Black 3,Action,2012,213692463.304255,592665861.916679,No,Amblin Entertainment|Media Magik Entertainment|Imagenation Abu Dhabi FZ|Hemisphere Media Capital|Parkes/MacDonald Productions
2.592896,Men in Black 3,Comedy,2012,213692463.304255,592665861.916679,No,Amblin Entertainment|Media Magik Entertainment|Imagenation Abu Dhabi FZ|Hemisphere Media Capital|Parkes/MacDonald Productions
2.592896,Men in Black 3,Science Fiction,2012,213692463.304255,592665861.916679,No,Amblin Entertainment|Media Magik Entertainment|Imagenation Abu Dhabi FZ|Hemisphere Media Capital|Parkes/MacDonald Productions
2.571099,The Hunger Games,Science Fiction,2012,71230821.1014184,656473401.936529,No,Lionsgate|Color Force
2.571099,The Hunger Games,Adventure,2012,71230821.1014184,656473401.936529,No,Lionsgate|Color Force
2.571099,The Hunger Games,Fantasy,2012,71230821.1014184,656473401.936529,No,Lionsgate|Color Force
2.570101,Total Recall,Action,2012,118718035.169031,188811132.902466,No,Columbia Pictures
2.570101,Total Recall,Science Fiction,2012,118718035.169031,188811132.902466,No,Columbia Pictures
2.570101,Total Recall,Adventure,2012,118718035.169031,188811132.902466,No,Columbia Pictures
2.570101,Total Recall,Thriller,2012,118718035.169031,188811132.902466,No,Columbia Pictures
2.478372,Cloud Atlas,Drama,2012,96873916.6979291,123925357.69744,No,Anarchos Productions|X-Filme Creative Pool|Ascension Pictures|ARD Degeto Film|Cloud Atlas Productions
2.478372,Cloud Atlas,Science Fiction,2012,96873916.6979291,123925357.69744,No,Anarchos Productions|X-Filme Creative Pool|Ascension Pictures|ARD Degeto Film|Cloud Atlas Productions
2.415046,The Expendables 2,Action,2012,94974428.1352246,296864820.996947,No,Nu Image Films|Millennium Films
2.415046,The Expendables 2,Adventure,2012,94974428.1352246,296864820.996947,No,Nu Image Films|Millennium Films
2.415046,The Expendables 2,Thriller,2012,94974428.1352246,296864820.996947,No,Nu Image Films|Millennium Films
2.406976,Taken 2,Action,2012,42738492.6608511,357238054.353865,No,Twentieth Century Fox Film Corporation|M6 Films|Canal+|Grive Productions|EuropaCorp
2.406976,Taken 2,Thriller,2012,42738492.6608511,357238054.353865,No,Twentieth Century Fox Film Corporation|M6 Films|Canal+|Grive Productions|EuropaCorp
2.406976,Taken 2,Crime,2012,42738492.6608511,357238054.353865,No,Twentieth Century Fox Film Corporation|M6 Films|Canal+|Grive Productions|EuropaCorp
2.406976,Taken 2,Drama,2012,42738492.6608511,357238054.353865,No,Twentieth Century Fox Film Corporation|M6 Films|Canal+|Grive Productions|EuropaCorp
2.092701,Dark Shadows,Comedy,2012,142461642.202837,233188005.679471,No,Village Roadshow Pictures|Infinitum Nihil|GK Films|Warner Bros.|Tim Burton Productions
2.092701,Dark Shadows,Fantasy,2012,142461642.202837,233188005.679471,No,Village Roadshow Pictures|Infinitum Nihil|GK Films|Warner Bros.|Tim Burton Productions
2.046884,The Perks of Being a Wallflower,Drama,2012,12346675.6575792,31721458.997165,No,Summit Entertainment|Mr. Mudd Production
2.046884,The Perks of Being a Wallflower,Romance,2012,12346675.6575792,31721458.997165,No,Summit Entertainment|Mr. Mudd Production
2.003232,Argo,Drama,2012,42263620.5201749,220648511.988147,No,GK Films|Warner Bros.|Smokehouse Pictures
2.003232,Argo,Thriller,2012,42263620.5201749,220648511.988147,No,GK Films|Warner Bros.|Smokehouse Pictures
1.979531,American Reunion,Comedy,2012,47487214.0676123,223180013.581343,No,Universal Pictures
1.974672,Magic Mike,Drama,2012,6648209.96946572,158817730.775989,No,Nick Wechsler Productions|Extension 765
1.974672,Magic Mike,Comedy,2012,6648209.96946572,158817730.775989,No,Nick Wechsler Productions|Extension 765
1.832955,The Cabin in the Woods,Horror,2012,28492328.4405674,63144774.2695279,No,Lionsgate|Mutant Enemy Productions
1.832955,The Cabin in the Woods,Thriller,2012,28492328.4405674,63144774.2695279,No,Lionsgate|Mutant Enemy Productions
1.832434,Rise of the Guardians,Fantasy,2012,137712920.796076,291516095.791208,No,DreamWorks Animation
1.832434,Rise of the Guardians,Animation,2012,137712920.796076,291516095.791208,No,DreamWorks Animation
1.832434,Rise of the Guardians,Family,2012,137712920.796076,291516095.791208,No,DreamWorks Animation
1.821562,The Vow,Drama,2012,28492328.4405674,186258691.347355,No,Spyglass Entertainment|Screen Gems
1.821562,The Vow,Romance,2012,28492328.4405674,186258691.347355,No,Spyglass Entertainment|Screen Gems
1.814197,Journey 2: The Mysterious Island,Adventure,2012,75029798.2268274,337817164.728397,No,New Line Cinema|Contrafilm|Walden Media
1.814197,Journey 2: The Mysterious Island,Action,2012,75029798.2268274,337817164.728397,No,New Line Cinema|Contrafilm|Walden Media
1.814197,Journey 2: The Mysterious Island,Science Fiction,2012,75029798.2268274,337817164.728397,No,New Line Cinema|Contrafilm|Walden Media
1.774202,The Paperboy,Thriller,2012,11871803.5169031,1285828.3907058,No,Lee Daniels Entertainment|Nu Image Films|Benaroya Pictures|Millennium Films
1.76105,Safe,Action,2012,28492328.4405674,38318559.427874,No,Lawrence Bender Productions|IM Global|Automatik Entertainment|Trigger Street Productions|87Eleven
1.76105,Safe,Crime,2012,28492328.4405674,38318559.427874,No,Lawrence Bender Productions|IM Global|Automatik Entertainment|Trigger Street Productions|87Eleven
1.76105,Safe,Thriller,2012,28492328.4405674,38318559.427874,No,Lawrence Bender Productions|IM Global|Automatik Entertainment|Trigger Street Productions|87Eleven
1.73616,Abraham Lincoln: Vampire Hunter,Action,2012,65532355.413305,106623173.760465,No,Bazelevs Production|Tim Burton Productions|Abraham Productions|Location Gourmet
1.73616,Abraham Lincoln: Vampire Hunter,Horror,2012,65532355.413305,106623173.760465,No,Bazelevs Production|Tim Burton Productions|Abraham Productions|Location Gourmet
1.73616,Abraham Lincoln: Vampire Hunter,Fantasy,2012,65532355.413305,106623173.760465,No,Bazelevs Production|Tim Burton Productions|Abraham Productions|Location Gourmet
1.6905720000000002,Upside Down,Romance,2012,56984656.8811347,7699078.27317495,No,Onyx Films|Studio 37|Jouror Productions|France 2 Cinéma|Transfilm
1.6905720000000002,Upside Down,Science Fiction,2012,56984656.8811347,7699078.27317495,No,Onyx Films|Studio 37|Jouror Productions|France 2 Cinéma|Transfilm
1.6905720000000002,Upside Down,Drama,2012,56984656.8811347,7699078.27317495,No,Onyx Films|Studio 37|Jouror Productions|France 2 Cinéma|Transfilm
1.6905720000000002,Upside Down,Fantasy,2012,56984656.8811347,7699078.27317495,No,Onyx Films|Studio 37|Jouror Productions|France 2 Cinéma|Transfilm
1.682769,The Lorax,Animation,2012,66482099.6946572,331309095.22611,No,Universal Pictures
1.682769,The Lorax,Family,2012,66482099.6946572,331309095.22611,No,Universal Pictures
1.661091,Moonrise Kingdom,Comedy,2012,15195908.5016359,64832551.5354991,No,Scott Rudin Productions|Indian Paintbrush|American Empirical Pictures|Moonrise
1.661091,Moonrise Kingdom,Drama,2012,15195908.5016359,64832551.5354991,No,Scott Rudin Productions|Indian Paintbrush|American Empirical Pictures|Moonrise
1.661091,Moonrise Kingdom,Romance,2012,15195908.5016359,64832551.5354991,No,Scott Rudin Productions|Indian Paintbrush|American Empirical Pictures|Moonrise
1.6539240000000002,Dredd,Action,2012,47487214.0676123,38975360.7841089,No,DNA Films|Reliance BIG Entertainment|IM Global|Rena Film|Peach Trees
1.6539240000000002,Dredd,Science Fiction,2012,47487214.0676123,38975360.7841089,No,DNA Films|Reliance BIG Entertainment|IM Global|Rena Film|Peach Trees
1.630455,Battleship,Thriller,2012,198496554.802619,287796721.482741,No,Universal Pictures
1.630455,Battleship,Action,2012,198496554.802619,287796721.482741,No,Universal Pictures
1.630455,Battleship,Adventure,2012,198496554.802619,287796721.482741,No,Universal Pictures
1.630455,Battleship,Science Fiction,2012,198496554.802619,287796721.482741,No,Universal Pictures
1.608797,Les Misérables,Drama,2012,57934401.162487,419606302.503051,No,Universal Pictures
1.608797,Les Misérables,Music,2012,57934401.162487,419606302.503051,No,Universal Pictures
1.608797,Les Misérables,Romance,2012,57934401.162487,419606302.503051,No,Universal Pictures
1.606999,Mirror Mirror,Adventure,2012,80728263.9149409,173820794.65104,No,Relativity Media|Misher Films|Yucaipa Films|Goldmann Pictures|Rat Entertainment
1.606999,Mirror Mirror,Fantasy,2012,80728263.9149409,173820794.65104,No,Relativity Media|Misher Films|Yucaipa Films|Goldmann Pictures|Rat Entertainment
1.606999,Mirror Mirror,Drama,2012,80728263.9149409,173820794.65104,No,Relativity Media|Misher Films|Yucaipa Films|Goldmann Pictures|Rat Entertainment
1.606999,Mirror Mirror,Comedy,2012,80728263.9149409,173820794.65104,No,Relativity Media|Misher Films|Yucaipa Films|Goldmann Pictures|Rat Entertainment
1.606999,Mirror Mirror,Science Fiction,2012,80728263.9149409,173820794.65104,No,Relativity Media|Misher Films|Yucaipa Films|Goldmann Pictures|Rat Entertainment
1.588457,John Carter,Action,2012,246933513.151584,269859485.333574,Yes,Walt Disney Pictures
1.588457,John Carter,Adventure,2012,246933513.151584,269859485.333574,Yes,Walt Disney Pictures
1.588457,John Carter,Fantasy,2012,246933513.151584,269859485.333574,Yes,Walt Disney Pictures
1.588457,John Carter,Science Fiction,2012,246933513.151584,269859485.333574,Yes,Walt Disney Pictures
1.58709,Looper,Action,2012,28492328.4405674,44677870.4833724,No,Endgame Entertainment|FilmDistrict|DMG Entertainment|Ram Bergman Productions
1.58709,Looper,Thriller,2012,28492328.4405674,44677870.4833724,No,Endgame Entertainment|FilmDistrict|DMG Entertainment|Ram Bergman Productions
1.58709,Looper,Science Fiction,2012,28492328.4405674,44677870.4833724,No,Endgame Entertainment|FilmDistrict|DMG Entertainment|Ram Bergman Productions
1.586368,The Twilight Saga: Breaking Dawn - Part 2,Adventure,2012,113969313.762269,787338009.241012,No,Summit Entertainment|Sunswept Entertainment|Temple Hill Entertainment
1.586368,The Twilight Saga: Breaking Dawn - Part 2,Fantasy,2012,113969313.762269,787338009.241012,No,Summit Entertainment|Sunswept Entertainment|Temple Hill Entertainment
1.586368,The Twilight Saga: Breaking Dawn - Part 2,Drama,2012,113969313.762269,787338009.241012,No,Summit Entertainment|Sunswept Entertainment|Temple Hill Entertainment
1.586368,The Twilight Saga: Breaking Dawn - Part 2,Romance,2012,113969313.762269,787338009.241012,No,Summit Entertainment|Sunswept Entertainment|Temple Hill Entertainment
1.554441,Zero Dark Thirty,Thriller,2012,37989771.2540898,126145715.466111,No,Columbia Pictures|Annapurna Pictures|First Light Production
1.554441,Zero Dark Thirty,Drama,2012,37989771.2540898,126145715.466111,No,Columbia Pictures|Annapurna Pictures|First Light Production
1.554441,Zero Dark Thirty,History,2012,37989771.2540898,126145715.466111,No,Columbia Pictures|Annapurna Pictures|First Light Production
1.517201,Haywire,Thriller,2012,21844118.4711017,31695441.7023216,No,Irish Film Board|Relativity Media
1.507337,Wrath of the Titans,Adventure,2012,142461642.202837,285873028.687026,No,"Legendary Pictures|Thunder Road Pictures|Warner Bros.|Cott Productions|Furia de Titanes II, A.I.E."
1.496861,Step Up Revolution,Music,2012,31341561.2846241,133411287.710784,No,Summit Entertainment
1.496861,Step Up Revolution,Drama,2012,31341561.2846241,133411287.710784,No,Summit Entertainment
1.496861,Step Up Revolution,Romance,2012,31341561.2846241,133411287.710784,No,Summit Entertainment
